0.000000000,54,1,1,255,0,0,0,0,TCP
0.000089815,60,32,1,63,0,0,0,0,TCP
0.001527426,54,1,33,258,0,0,0,0,TCP
0.000077037,54,32,33,0,0,0,0,0,TCP
0.052417759,54,43,174,254,0,0,0,0,TCP
0.000218055,74,78,1,507,0,0,0,0,TCP
0.001171352,74,1,79,1021,0,0,0,0,TCP
0.000000000,86,1,1,268,0,0,0,0,TCP
0.199376499,74,1,0,0,0,0,0,0,TCP
0.000000000,91,1,1,623,37,0,0,0,TCP
0.000000000,75,1,1,256,1,0,0,0,TCP
0.004398389,86,1,2,265,0,0,0,0,TCP
0.058126852,74,1,34,253,0,0,0,0,TCP
0.054005185,54,44,40,256,0,0,0,0,TCP
0.203766129,54,1,0,0,0,0,0,0,TCP
0.003961389,74,1,0,0,0,0,0,0,TCP
0.000000000,75,1,1,258,1,0,0,0,TCP
0.010610500,86,1,2,16380,0,0,0,0,TCP
0.027415092,54,1,0,0,0,0,0,0,TCP
0.000000000,55,1,1,254,1,0,0,0,TCP
0.033921630,66,1,2,501,0,0,0,0,TCP
0.009970815,74,42,71,16383,0,0,0,0,TCP
0.033878741,60,34,39,501,0,0,0,0,TCP
0.090931649,60,805,817,16385,0,0,0,0,TCP
0.000000000,94,0,0,65535,0,0,0,0,TCP
0.002513908,94,0,1,65535,0,0,0,0,TCP
0.001358814,86,1,1,2700,0,0,0,0,TCP
0.002388612,86,1,518,261,0,0,0,0,TCP
0.000036981,1294,1209,518,261,1208,0,0,0,TCP
0.000035519,1294,2417,518,261,1208,0,0,0,TCP
0.003840389,86,518,1209,2776,0,0,0,0,TCP
0.001330037,86,518,2417,2851,0,0,0,0,TCP
0.000088537,86,518,3625,2927,0,0,0,0,TCP
0.006123704,86,518,4490,3002,0,0,0,0,TCP
0.000000000,94,0,0,65535,0,0,0,0,TCP
0.002380148,94,0,1,65535,0,0,0,0,TCP
0.001662370,86,1,1,2700,0,0,0,0,TCP
0.002163796,86,1,518,261,0,0,0,0,TCP
0.000035667,1294,1209,518,261,1208,0,0,0,TCP
0.000029389,1294,2417,518,261,1208,0,0,0,TCP
0.000023240,1294,3625,518,261,1208,0,0,0,TCP
0.001848556,86,518,1209,2776,0,0,0,0,TCP
0.000273611,86,518,2417,2851,0,0,0,0,TCP
0.000012185,86,518,3625,2927,0,0,0,0,TCP
0.000076037,86,518,4833,3002,0,0,0,0,TCP
0.000264556,86,518,4861,3002,0,0,0,0,TCP
0.001985296,86,592,5456,3078,0,0,0,0,TCP
0.000442556,86,684,5847,3078,0,0,0,0,TCP
0.002031666,86,5878,1073,265,0,0,0,0,TCP
0.013753889,125,6929,1073,265,39,1,0,0,TCP
0.028985629,86,1073,6183,3153,0,0,0,0,TCP
0.000323352,86,1073,6898,3229,0,0,0,0,TCP
0.000012815,86,1073,6929,3229,0,0,0,0,TCP
0.000009907,86,1073,6968,3229,0,0,0,0,TCP
0.000711834,98,1073,6968,3229,0,0,1,0,TCP
0.000000000,75,1,1,258,1,0,0,0,TCP
0.007369334,86,6968,1112,265,0,0,0,0,TCP
0.006460648,86,1,2,501,0,0,0,0,TCP
0.086038129,60,791,803,16385,0,0,0,0,TCP
0.000000000,74,0,0,65535,0,0,0,0,TCP
0.001443056,74,0,1,65160,0,0,0,0,TCP
0.000000000,74,0,0,65535,0,0,0,0,TCP
0.001485593,66,1,1,2738,0,0,0,0,TCP
0.002282334,74,0,1,14600,0,0,0,0,TCP
0.001079333,66,1,518,506,0,0,0,0,TCP
0.001374463,66,1,1,2738,0,0,0,0,TCP
0.001953759,66,1,518,15117,0,0,0,0,TCP
0.002440925,66,518,1449,2828,0,0,0,0,TCP
0.000638926,66,518,2029,2919,0,0,0,0,TCP
0.002885852,66,518,1449,2828,0,0,0,0,TCP
0.000185259,66,518,3223,3009,0,0,0,0,TCP
0.150210945,66,548,2029,2919,0,0,0,1,TCP
0.000000000,75,1,1,256,1,0,0,0,TCP
0.001110907,78,2029,518,506,0,0,1,0,TCP
0.001345056,66,3223,644,15243,0,0,0,0,TCP
0.004085277,66,644,3274,3009,0,0,0,0,TCP
0.006598556,86,1,2,501,0,0,0,0,TCP
0.001295426,66,3274,1033,15632,0,0,0,0,TCP
0.011057908,96,518,2029,2919,30,1,0,0,TCP
0.000909722,66,2029,549,506,0,0,0,0,TCP
0.000015222,66,2029,549,506,0,0,0,0,TCP
0.001204370,66,549,2030,2919,0,0,0,0,TCP
0.006280463,1514,3274,1033,15632,1448,0,0,0,TCP
0.000016389,1514,4722,1033,15632,1448,0,0,0,TCP
0.000038111,1514,6170,1033,15632,1448,0,0,0,TCP
0.000004278,1514,7618,1033,15632,1448,0,0,0,TCP
0.000025796,1514,9066,1033,15632,1448,0,0,0,TCP
0.002303445,66,1033,6170,3190,0,0,0,0,TCP
0.000148370,66,1033,9066,3371,0,0,0,0,TCP
0.000144444,66,1033,11276,3552,0,0,0,0,TCP
0.289458537,227,1,43,7989,173,1,0,0,TCP
0.015964315,66,43,174,258,0,0,0,0,TCP
0.000000000,55,1,1,258,1,0,0,0,TCP
0.030799703,66,1,2,2052,0,0,0,0,TCP
0.000000000,55,1,1,256,1,0,0,0,TCP
0.037873426,66,1,2,16379,0,0,0,0,TCP
0.000000000,55,1,1,256,1,0,0,0,TCP
0.037684482,66,1,2,16384,0,0,0,0,TCP
0.000000000,75,1,1,255,1,0,0,0,TCP
0.010358481,86,1,2,16385,0,0,0,0,TCP
0.050729611,54,87,79,256,0,0,0,0,TCP
0.047743055,54,58,47,260,0,0,0,0,TCP
0.000000000,74,0,0,65535,0,0,0,0,TCP
0.001388278,62,0,1,48180,0,0,0,0,TCP
0.001475259,54,1,1,2738,0,0,0,0,TCP
0.000043278,1514,1461,518,5962,1460,0,0,0,TCP
0.000006889,1230,2921,518,5962,1176,0,0,0,TCP
0.000770870,1514,4097,518,5962,1460,0,0,0,TCP
0.001343612,54,518,1461,2829,0,0,0,0,TCP
0.001679222,54,518,2921,2920,0,0,0,0,TCP
0.000143555,54,518,5557,3103,0,0,0,0,TCP
0.015703667,54,518,6215,3194,0,0,0,0,TCP
0.000619963,1514,690,6215,3194,1460,0,0,0,TCP
0.000348000,1514,2150,6215,3194,1460,0,0,0,TCP
0.000380444,60,6815,3610,5962,0,0,0,0,TCP
0.000013130,54,4086,6486,3285,0,0,0,0,TCP
0.001065888,54,4086,6757,3377,0,0,0,0,TCP
0.000152037,54,4086,6815,3377,0,0,0,0,TCP
0.000885981,60,7173,4152,5962,0,0,0,0,TCP
0.000000000,74,0,0,65535,0,0,0,0,TCP
0.003610685,74,0,1,65160,0,0,0,0,TCP
0.001545981,66,1,1,2738,0,0,0,0,TCP
0.002718889,66,1,518,7,0,0,0,0,TCP
0.003194037,66,518,1449,2828,0,0,0,0,TCP
0.000138852,66,518,2155,2919,0,0,0,0,TCP
0.047668574,54,58,47,260,0,0,0,0,TCP
0.000000000,94,0,0,65535,0,0,0,0,TCP
0.002403149,94,0,1,65535,0,0,0,0,TCP
0.001216703,86,1,1,2700,0,0,0,0,TCP
0.002443055,86,1,796,263,0,0,0,0,TCP
0.006153834,86,796,389,2734,0,0,0,0,TCP
0.001910019,66,582,2683,3009,0,0,0,0,TCP
0.000000000,94,0,0,65535,0,0,0,0,TCP
0.007118944,94,0,1,64260,0,0,0,0,TCP
0.410316593,1514,4152,7173,3468,1460,0,0,0,TCP
0.002869796,1514,5612,7173,3468,1460,0,0,0,TCP
0.000024296,1514,7468,7173,3468,1460,0,0,0,TCP
0.000025315,1514,8928,7173,3468,1460,0,0,0,TCP
0.000023907,1514,10780,7173,3468,1460,0,0,0,TCP
0.000026000,1514,12240,7173,3468,1460,0,0,0,TCP
0.000727130,60,7173,7072,5962,0,0,0,0,TCP
0.000034778,60,7173,8928,5768,0,0,0,0,TCP
0.000034592,60,7173,10780,5537,0,0,0,0,TCP
0.000095297,60,7173,14095,5168,0,0,0,0,TCP
0.005848371,86,1,1,2700,0,0,0,0,TCP
0.004712315,54,14095,7808,3650,0,0,0,0,TCP
0.006787370,86,1,518,501,0,0,0,0,TCP
0.000042352,1514,1429,518,501,1428,0,0,0,TCP
0.003059463,86,518,1429,2790,0,0,0,0,TCP
0.000271963,86,518,2857,2879,0,0,0,0,TCP
